House,Price,County,Room
"349. Ailesbury Road, Ballsbridge, Dublin 4",15000, Dublin 4,6 
"350. Stella Townhouse, Grand Canal Dock, Dublin 2",6000, Dublin 2,3 
"351. Dublin 12., Crumlin, Dublin 12",2295, Dublin 12,2 
"352. 185 Errigal road, Drimnagh, Dublin 12",1990, Dublin 12,3
"353. 33 hampton wood green, Finglas, Dublin 11",2000, Dublin 11,3 
"354. Adare Road, Coolock, Dublin 17",2000, Dublin 17,3
"355. Gledswood Mews, Clonskeagh, Dublin 14",3900, Dublin 14,3 
"356. 97 Rutland Avenue, Crumlin, Dublin 12",2100, Dublin 12,3 
"357. Windmill park, Crumlin, Dublin 12",1900, Dublin 12,2
"358. 9 Eastmoreland Lane, Dublin 4",1950, Dublin 4,
"359. Mount Temple Road, Stoneybatter, Dublin 7",1700, Dublin 7,2
"360. Clonsilla, Clonsilla, Dublin 15",1700, Dublin 15,2
"361. Newlands, Coliemore Road, Dalkey, Co. Dublin",3250, Co. Dublin,4 
"362. Brookfield Green Kimmage D12, Kimmage, Dublin 6w",2100, Dublin 6w,3 
"363. Royal Canal Court, Phibsborough, Dublin 7",2500, Dublin 7,2
"364. 13 St helens Walk, Adamstown, Lucan, Co. Dublin",2050, Co. Dublin,3 
"365. 29 Dearheavan close, Clonee, Dublin 15",2100, Dublin 15,3 
"366. De Selby, Citywest, Dublin 24",2200, Dublin 24,4
"367. 19 Belarmine Court, Stepaside, Dublin 18, Stepaside, Dublin 18",2000, Dublin 18,2 
"368. Brighton Gardens, Rathgar, Dublin 6",2200, Dublin 6,2
"369. 42 Lough Derg Road, Raheny, Dublin 5",1700, Dublin 5,3
"370. Clancy Quay Phase Two By Kennedy Wilson, Islandbridge, Dublin 8",3150, Dublin 8,3 
"371. Clancy Quay Phase Two by Kennedy Wilson, Dublin 8",2300, Dublin 8,2
"372. Cranmer Lane (Off Haddington Rd), Ballsbridge, Dublin 4",2600, Dublin 4,2 
"373. Coliemore Road, Dalkey, Co. Dublin",4975, Co. Dublin,4 
"374. 2 Diswellstown park, Castleknock, Dublin15, Castleknock, Dublin 15",3380, Dublin 15,4 
"375. 34 Huntstown Road, Huntstown, Dublin 15",1900, Dublin 15,3
"376. 2 The View, Larch Hill, Santry, Dublin 9",1950, Dublin 9,3 
"377. St Johns Estate, Clondalkin, Dublin 22",1500, Dublin 22,2
"378. Grianan Fidh, Sandyford, Dublin 18",2075, Dublin 18,3 
"379. Brookhaven, Portrane, Donabate, Co. Dublin",2900, Co. Dublin,6 
"380. Saggart Lodge Ct, Garters Lane, Saggart, Citywest, Co. Dublin",2150, Co. Dublin,4 
"381. Dunville Avenue, Ranelagh, Dublin 6",2450, Dublin 6,2
"382. Park Court, Sandymount, Dublin 4",2650, Dublin 4,2 
"383. Leopardstown Road Upper, Leopardstown, Dublin 18",2500, Dublin 18,3 
"384. 8 Ashfield Park, Clonsilla, Dublin 15",2000, Dublin 15,4
"385. Merrion Park, Blackrock, Co. Dublin",2600, Co. Dublin,3 
"386. Farmleigh Woods, Castleknock, Dublin 15",3250, Dublin 15,5 
"387. Monksfield Carrickbrennan Road, Monkstown, Co. Dublin",1800, Co. Dublin,
"388. Grace Park Heights, Drumcondra, Drumcondra, Dublin 9",2800, Dublin 9,4 
"389. 1shanliss grove, Santry, Dublin 9",2350, Dublin 9,4 
"390. Orwell Bank, Rathgar, Rathgar, Dublin 6",2100, Dublin 6,2 
"391. 1 Fortfield Road, Terenure, Dublin 6w",3500, Dublin 6w,4 
"392. Cedar View, Ridgewood, Swords, Co. Dublin",1500, Co. Dublin,3 
"393. Balkhill Road, Howth, Dublin 13",4000, Dublin 13,4 
"394. Off Beach Road, Sandymount, Dublin 4",2500, Dublin 4,3 
"395. 50 Violet Hill Park, Glasnevin, Dublin 11",2000, Dublin 11,3
"396. chapel lane, Swords, Co. Dublin",1500, Co. Dublin,3
"397. Casino Drive, Malahide, Co. Dublin",3000, Co. Dublin,3 
"398. 21 Belmayne Avenue, Clarehall, Dublin 13",2300, Dublin 13,3 
"399. 21 Belmayne Avenue, Balgriffin, Dublin 13",2300, Dublin 13,3 
"400. Waterloo Lane, Ballsbridge, Dublin 4",5575, Dublin 4,3 
"401. 37 Simmonscourt Castle, Simmonscourt Road, Ballsbridge, Dublin 4",10000, Dublin 4,4 
"402. 22 melesian lawn, Swords, Co. Dublin",2500, Co. Dublin,3 
"403. Nephin Road, Navan Road (D7), Dublin 7",2310, Dublin 7,3
"404. 8 Marino Park Avenue, Fairview, Dublin 3",2250, Dublin 3,3
"405. 14 Hardiman Road, Drumcondra, Dublin 9",2100, Dublin 9,2 
"406. 57 Carriglea Gardens, Dun Laoghaire, Co. Dublin",3100, Co. Dublin,5 
"407. 47 Brookfield Road, Kilmainham, Dublin 8, Kilmainham, Dublin 8",2500, Dublin 8,3
"408. 106 Larkhill Road, Whitehall, Dublin 9",1900, Dublin 9,4 
"409. 28 Drummond Place, Harold's Cross, Dublin 6",2000, Dublin 6,2
"410. 27 lansdowne park, Knocklyon, Dublin 16",600, Dublin 16,1
"411. Whitechurch Abbey, Rathfarnham, Dublin 14",2400, Dublin 14,3
"412. 18 Belfield Downs, Goatstown, Dublin 14",2000, Dublin 14,3
"413. Palmerston Close, off Palmerston Road, Rathmines, Dublin 6",3000, Dublin 6,3 
"414. Adelaide, Sandymount, Dublin 4",2700, Dublin 4,2 
"415. North Avenue, Mount Merrion, Co. Dublin",3000, Co. Dublin,4 
"416. The Coast Road, Malahide, Co. Dublin",4250, Co. Dublin,3 
"417. Kimmage Road, Kimmage, Dublin 6w",3100, Dublin 6w,5 
"418. Elmbrook Walk, Lucan, Co. Dublin",1650, Co. Dublin,2
"419. The Crescent, Millbrook Lawn, Old Bawn, Tallaght, Dublin 24",1200, Dublin 24,3
"420. 36 Kenilworth Manor, Harold's Cross, Dublin 6w",1950, Dublin 6w,2 
"421. Coliemore Road, Dalkey, Co. Dublin",4000, Co. Dublin,
"422. PERIOD HOUSE, Dalkey, Co. Dublin",15000, Co. Dublin,8 
"423. 11 Sorrel Dale, Clonsilla, Dublin 15",1970, Dublin 15,4 
"424. 72a Lansdowne Park, Knocklyon, Dublin 16",2450, Dublin 16,3 
"425. Kincora Court, Clontarf, Dublin 3",1900, Dublin 3,2
"426. 165 Beach park, Lucan, Co. Dublin",2500, Co. Dublin,5 
"427. 2 New Row Place, The Coombe, Dublin 8",2700, Dublin 8,3
"428. 127 lower kilmacud road stillorgan, Kilmacud, Co. Dublin",2450, Co. Dublin,4 
"429. 50 Pembroke Road, Ballsbridge, Dublin 4",6500, Dublin 4,2 
"430. Quichon, Ceanchor Road, Baily, Howth, Dublin 13",8500, Dublin 13,4 
"431. Ballynakelly Cottages, Newcastle, Co. Dublin",2200, Co. Dublin,4 
"432. Cove Lodge, Marine Parade, Sandycove, Sandycove, Co. Dublin",10000, Co. Dublin,4 
"433. Merchants Road, East Wall, Dublin 3",1800, Dublin 3,2
"434. Milverton, Skerries, Co. Dublin",2400, Co. Dublin,4 
"435. 4 Leeson Place Adelaide Road, Dublin 2",3600, Dublin 2,3 
"436. Goldsmith Street, Phibsborough, Dublin 7",3600, Dublin 7,5 
"437. Killiney Hill Road, Killiney, Co. Dublin",3500, Co. Dublin,3 
"438. Downpatrick Road, Crumlin, Dublin 12",1350, Dublin 12,2
"439. homeville, Knocklyon, Dublin 16",2100, Dublin 16,3 
"440. 9 Castlegate Chase, Adamstown, Lucan, Co. Dublin",2100, Co. Dublin,3 
"441. Convent Lane, Rush, Co. Dublin",2700, Co. Dublin,4 
"442. 9 Temple Square, Orchard Road S, Dartry, Dublin 6",2300, Dublin 6,2 
"443. 49a Garville Lane, Rathgar, Dublin 6",2600, Dublin 6,3 
"444. Belleville, Blackhorse Ave, Navan Road (D7), Dublin 7",2400, Dublin 7,3 
"445. 35 Wainsfort Manor Crescent, Terenure, D6w, Terenure, Dublin 6",2500, Dublin 6,3 
"446. Lawrence Grove, Clontarf, Dublin 3",3350, Dublin 3,4 
"447. 23 Hawthorn Terrace, East Wall, Dublin 3",2800, Dublin 3,3 
"448. Hampton Street, Balbriggan, Co. Dublin",1800, Co. Dublin,2
"449. 7 Grove Avenue, Malahide, Co. Dublin",4000, Co. Dublin,5 
"450. 12 Talbot Court, Malahide, Co. Dublin",3200, Co. Dublin,5 
"451. 8 Mayfair, Coast Road, Malahide, Co. Dublin",2100, Co. Dublin,2 
"452. Whately Place, Upper Kilmacud Road, Stillorgan, Co. Dublin",2800, Co. Dublin,3 
"453. Kildonan Drive, Finglas, Dublin 11",2000, Dublin 11,3 
"454. 10 Lioscian, Swords, Co. Dublin",2000, Co. Dublin,3
"455. Barons Hall Grove, Balbriggan, Co. Dublin",1450, Co. Dublin,3 
"456. Granite Lodge, Fiery Lane, Glencullen, Co. Dublin",2100, Co. Dublin,3 
"457. Lower Dodder Road, Rathfarnham, Dublin 16",2700, Dublin 16,3
"458. Bushy Park Road, Rathgar, Dublin 6",6000, Dublin 6,4 
"459. 163 Hazelbury Park, Clonee, Co. Dublin",2499, Co. Dublin,4 
"460. Northbrook avenue, Ranelagh, Dublin 6",3000, Dublin 6,3 
"461. Shanowen road, Santry, Dublin 9",2600, Dublin 9,3 
"462. 62 Neagh Road, Terenure, Dublin 6",1900, Dublin 6,2
"463. Bluebell Road, Bluebell, Dublin 12",400, Dublin 12,
"464. Spire View Lane, Rathgar, Dublin 6",2800, Dublin 6,3 
"465. 22 Highfield Road, Rathgar, Dublin 6",8000, Dublin 6,5 
"466. 22 Tournville Lodge, Rathfarnham, Dublin 14",1800, Dublin 14,2
"467. 49 Grangebrook Avenue, Rathfarnham, Dublin 16",3550, Dublin 16,4 
"468. 8 Corn Mill, Drumcondra, Dublin 9",2450, Dublin 9,3 
"469. 34 Wellington Street Upper, Dublin 7",3500, Dublin 7,3 
"470. 28 Balally Grove, Dundrum, Dublin 16",2600, Dublin 16,3 
"471. 4 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",4000, Dublin 14,4 
"472. 12 Stillorgan Gate, Upper Kilmacud Road, Dundrum, Dublin 14",3200, Dublin 14,3 
"473. 999 Luas stop, Saggart, Co. Dublin",2500, Co. Dublin,4 
"474. Paloma 11 Esker cottages lucan, Lucan, Co. Dublin",2800, Co. Dublin,4
"475. Clevedon House, Strawberry Beds, Co. Dublin",1600, Co. Dublin,2
"476. Ashdale Drive, Terenure, Dublin 6",3300, Dublin 6,4 
"477. 193 Downpatrick Road, Crumlin, Dublin 12",2400, Dublin 12,3 
"478. 67 Grosvenor Court, Clontarf, Dublin 3",2695, Dublin 3,3 
"479. Old, Co. Glen, Crumlin, Dublin 12",2300, Dublin 12,3 
"480. Craigford Avenue, Artane, Dublin 5",2600, Dublin 5,4 
"481. 74 Russell Avenue, Drumcondra, Dublin 3",2900, Dublin 3,3
"482. Drimnagh Road, Walkinstown, Dublin 12",2500, Dublin 12,6 
"483. Luttrelstown, Castleknock, Dublin 15",2500, Dublin 15,4 
"484. Bannow Road, Cabra, Dublin 7",2070, Dublin 7,2
"485. New Row Square, New Row South, Dublin 8",2200, Dublin 8,2
"486. ""Oakwood"", Chapel Road, Portmarnock, South Co Dubl, Rathcoole, Co. Dublin",2800, Co. Dublin,4 
"487. Brookfield Road, Kilmainham, Dublin 8",1800, Dublin 8,2
"488. Fairway Drive, Dun Laoghaire, Co. Dublin",3750, Co. Dublin,5 
"1. Seannareeough, Furbo, Co. Galway",1200, Co. Galway,4 
"2. Bunasilla, Caherlistrane, Caherlistrane, Co. Galway",950, Co. Galway,4 
"3. Doire Uachtair, Furbo, Co. Galway",1850, Co. Galway,5 
"4. 96 Forster court, Galway City, Co. Galway",2900, Co. Galway,4 
"5. An Reilean, Roscam, Co. Galway",2000, Co. Galway,4 
"6. Stradbally North, Clarinbridge, Co. Galway",1290, Co. Galway,3 
"7. Ballyloughane, Renmore, Co. Galway",1700, Co. Galway,3 
"8. Ballycusheen, Cloghans Hill, Tuam, Kilconly, Co. Galway",800, Co. Galway,3 
"9. Caislean Oir, Athenry, Co. Galway",1150, Co. Galway,4 
"10. Renmore Road, Renmore, Co. Galway",1410, Co. Galway,3 
"11. Ballybane Road, Ballybane, Co. Galway",320, Co. Galway,3 
"12. Lissadyra, Tuam, Co. Galway",950, Co. Galway,4 
"13. Ballymore, Ballinderreen, Co. Galway",1100, Co. Galway,3 
"14. Loughrea, Loughrea, Co. Galway",1250, Co. Galway,4 
"15. Rivergrove, Oranmore, Co. Galway",1250, Co. Galway,3 
"16. Rosshill, Oranmore, Co. Galway, Rosshill, Co. Galway",3500, Co. Galway,6 
"17. 7 Thornberry, Barna, Co. Galway",2400, Co. Galway,4 
"18. Port Darragh, Tullykyne, Moycullen, Co. Galway",1000, Co. Galway,4 
"19. Rooaunmore, Claregalway, Co. Galway",1100, Co. Galway,3 
"20. Moyleen, Loughrea, Co. Galway",1300, Co. Galway,4 
"21. Larrabeg, Ballyglunin, Co. Galway",1350, Co. Galway,4 
"22. Gortgreine, Rahoon, Co. Galway",2000, Co. Galway,4 
"23. 13 Cottage Hill, Athenry Road, Loughrea, Loughrea, Co. Galway",1125, Co. Galway,4 
"24. 37 Cottage Hill 35 \'RADHARC NA SLEIBHTE\',Athenry, Loughrea, Co. Galway",1125, Co. Galway,4 
"25. Parnell Avenue, Mervue, Co. Galway",1240, Co. Galway,3
"26. Teal Cottage, Lough Cultra Castle, Gort, Co. Galway",900, Co. Galway,3 
"27. Galway Road, Tuam, Co. Galway",750, Co. Galway,3
"28. Carrig Weir Tuam Co. Galway, Tuam, Co. Galway",950, Co. Galway,3 
"29. Gardenfield, Tuam, Co. Galway",1150, Co. Galway,5 
"30. Lisheenkyle East, Oranmore, Co. Galway",1700, Co. Galway,5 
"31. Cappagh, Dunmore, Co. Galway",700, Co. Galway,3
"32. 37 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"33. 13 Cottage Hill Athenry Road, Loughrea, Co. Galway",1125, Co. Galway,4 
"34. 76 Woodfield, Tuam, Co. Galway",1050, Co. Galway,3 
"35. Tullinadaly Road, Tuam, Co. Galway",800, Co. Galway,3
"36. Ashbrook, Oranmore, Co. Galway",1700, Co. Galway,4 
"37. Oughterard, Co. Galway",900, Co. Galway,4
"38. Moycullen, Co. Galway",1000, Co. Galway,2
"39. Lemonfield Oughterard, Oughterard, Co. Galway",725, Co. Galway,
"40. Oughterard, Co. Galway",675, Co. Galway,
"41. Oughterard, Co. Galway",675, Co. Galway,2
"42. Gort Na Glaise, Sandy Road, Bohermore, Co. Galway",1500, Co. Galway,4
"43. 1 Cong Road, Headford, Co. Galway",1200, Co. Galway,3 
"44. Roscide, Rosmuc, Co. Galway",608, Co. Galway,2 
"45. 172 Fearran Ri, Galway City, Co. Galway",1600, Co. Galway,4 
"46. Guilka, Menlough, Ballinasloe, Co. Galway",850, Co. Galway,3
"47. Barnagorteeny, Glann Road, Oughterard, Co. Galway",850, Co. Galway,3
"48. Portacarron, Oughterard, Co. Galway",1250, Co. Galway,3 
"49. 219 Lurgan Park, Renmore, Co. Galway",1800, Co. Galway,3
"50. Cul Aitinn, Knocknacarra, Co. Galway",1875, Co. Galway,6 
"51. Tiernea, Lettermore, Co. Galway",700, Co. Galway,4 
"52. Cregmore, Cregcarragh, Claregalway, Co. Galway",1250, Co. Galway,4 
"53. 8 Riasc na Ri, Bothar Stiofain, Rahoon, Co. Galway",1400, Co. Galway,3 
"54. Newgrove, Newbridge, Co. Galway",750, Co. Galway,4 
"55. 47 Caiseal Cam, Roscam, Co. Galway",2200, Co. Galway,5 
"56. Togher, Tuam, Co. Galway",900, Co. Galway,4 
"57. The Green, College Road, Galway City, Co. Galway",1695, Co. Galway,3
"58. 3 Pairc An Tempaill, Creggs, Co. Galway",700, Co. Galway,3 
"59. Stable Cottage, Chaeroyn House, Athenry, Athenry, Co. Galway",800, Co. Galway,3
"60. Country Meadows, Cloonthue, Tuam, Co. Galway",800, Co. Galway,3 
"61. Dun na Coiribe, Galway City, Co. Galway",600, Co. Galway,5 
"62. Water Lane, Bohermore, Galway City, Co. Galway",560, Co. Galway,5 
"63. Loch Inch, Aille, Barna, Co. Galway",2800, Co. Galway,5 
"64. Oran Island, Oranmore, Co. Galway",1200, Co. Galway,3
"65. Lenaboy Park, Salthill, Co. Galway",2000, Co. Galway,3 
"66. Palace Fields, Tuam, Co. Galway",1150, Co. Galway,4 
"67. 18 Cloonarkin Drive, Oranmore, Co. Galway",1400, Co. Galway,4 
"68. 17 Bru Na Mara, Fort Lorenzo, Salthill, Co. Galway",2000, Co. Galway,4 
"69. Moyola Park, Newcastle, Co. Galway",2720, Co. Galway,5
"70. Tirellan Heights, Headford Road, Co. Galway",1100, Co. Galway,3
"71. No 9 danesfort drive, Loughrea, Co. Galway",1100, Co. Galway,4 
"72. Ivy house, kilbricken, Rosmuc, Co. Galway",950, Co. Galway,4 
"73. Cuil na Habhainn, Gort, Co. Galway",1100, Co. Galway,3 
"74. The Haven, Clybaun, Knocknacarra, near Salthill, Clybaun, Co. Galway",1600, Co. Galway,3 
"75. Carrowkeel, Leitrim, Loughrea, Co. Galway",1200, Co. Galway,4 
"76. Clos Na Feirme, Clonbur, Co. Galway",940, Co. Galway,3 
"77. Hardwood, Kiloran, Aughrim, Co. Galway",900, Co. Galway,3
"78. An Mhanistir, Claregalway, Co. Galway",350, Co. Galway,4 
"79. Crannagh, Kinvara, Co. Galway",1500, Co. Galway,5 
"80. Cartron, Gort road, Kinvara, Kinvara, Co. Galway",1500, Co. Galway,4 
"81. Cahreen, Craughwell, Craughwell, Co. Galway",900, Co. Galway,3 
"82. Croi na mBhaile, Carrabane, Loughrea, Co. Galway",950, Co. Galway,4
"83. 30a Emerson Avenue, Salthill, Co. Galway",1400, Co. Galway,2 
"84. Screeb, Screebe, Co. Galway",700, Co. Galway,3
"85. Ballymoneen, Ballymoneen, Co. Galway",1700, Co. Galway,4 
"86. ., Cornamona, Co. Galway",700, Co. Galway,3
"87. Kilbeg Clonbur, Clonbur, Co. Galway",520, Co. Galway,4
"88. Kilconnell, Ballinasloe, Co. Galway",850, Co. Galway,4 
"89. Grange, Corrandulla, Corrandulla, Co. Galway",1500, Co. Galway,4 
"90. 75 coill clocha, oranmore, galway, Oranmore, Co. Galway",1650, Co. Galway,5 
"91. Costa na Mara, Oranmore, Co. Galway",1700, Co. Galway,5 
"92. Berties cottage, derrigimbla, clifden, Clifden, Co. Galway",900, Co. Galway,3
"93. Carramore, Caherlistrane, Co. Galway",800, Co. Galway,3
"94. 5 Devon Court, Salthill, Co. Galway",2950, Co. Galway,5 
"95. 10 Carraig Linn, Caheronaun, Loughrea, Loughrea, Co. Galway",1000, Co. Galway,3 
"96. Carnamadra, Kinvara, Co. Galway",750, Co. Galway,3
"97. Colmans Terrace, Ennis Road, Gort, Co. Galway",1000, Co. Galway,3 
"98. 178 Rosan Glas, Rahoon, Co. Galway",2000, Co. Galway,4 
"99. Whitepark, Ballymacward, Co. Galway",700, Co. Galway,4
"100. truskey East, Barna, Co. Galway",1500, Co. Galway,3
"101. 20 Abbeylands Dunmore County Galway, Dunmore, Co. Galway",750, Co. Galway,3
"102. 9 Abbey Terrace, Loughrea, Co. Galway",950, Co. Galway,3 
"103. New Line Athenry Galway, Athenry, Co. Galway",2450, Co. Galway,5 
"1. 2 Brook Lodge Killarney Rd., Kenmare, Co. Kerry",1100, Co. Kerry,4 
"2. Cois Tra, Ballinskelligs, Co. Kerry",1600, Co. Kerry,3 
"3. The Sands, Ballybunion, Co. Kerry",850, Co. Kerry,4 
"4. Sli Na Speire, Clieveragh, Listowel, Co. Kerry",600, Co. Kerry,3 
"5. Opulent Secluded Rental, Killarney, Co. Kerry",2350, Co. Kerry,4 
"6. Ardoughter Ballyduff, Ballyduff, Co. Kerry",800, Co. Kerry,4 
"7. 1 The Grove, Woodlawn, Killarney, Co. Kerry",1100, Co. Kerry,5 
"8. Ref 792 - No. 6 Cois Tra, Ballinskelligs, Co. Kerry",850, Co. Kerry,3 
"9. Ref 790 - No. 5 Cois Tra, Ballinskelligs, Co. Kerry",750, Co. Kerry,3 
"10. Ref 788 - Cottage, Old Post Office Street, Cahersiveen, Co. Kerry",650, Co. Kerry,2
"11. Ardcanaught House, Castlemaine, Co. Kerry",625, Co. Kerry,4 
"12. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"13. Sunhill, Killorglin, Co. Kerry",900, Co. Kerry,4 
"14. No. 48 Knocklyne Valley, Sunhill, Killorglin, Co. Kerry",800, Co. Kerry,3 
"15. Mountain View, Killorglin, Co. Kerry",675, Co. Kerry,4 
"16. Droum, Glenbeigh, Co. Kerry",750, Co. Kerry,4 
"17. Gortadrislig, Lixnaw, Co. Kerry",675, Co. Kerry,2
"18. Taulaght, Tralee, Fenit, Co. Kerry",1400, Co. Kerry,6 
"19. Beenoskee, Ballyard, Tralee, Co. Kerry",1200, Co. Kerry,4 
"20. Main Street, Causeway, Co. Kerry",550, Co. Kerry,2
"21. Hillside, Poulawaddra, Tralee, Co. Kerry",750, Co. Kerry,3 
"22. Lyracrumpane, Tralee, Listowel, Lycracrumpane, Co. Kerry",700, Co. Kerry,3
"23. Churchill, The Spa, Fenit, Co. Kerry",1000, Co. Kerry,4 
"24. Brackhill, Castlemaine, Co. Kerry",600, Co. Kerry,4
"25. Ardea, Tuosist, Kenmare, Co. Kerry",900, Co. Kerry,3 
"26. Seafort, Dooneast, Ballybunion, Co. Kerry",850, Co. Kerry,3 
"27. The Crescent Greenfileds Firies Killarney, Killarney, Co. Kerry",900, Co. Kerry,3 
"28. 29 Clarin Wood, Rathmore, Co. Kerry",1000, Co. Kerry,5 
"29. 25 Lackabane Village, Fossa, Killarney, Co. Kerry",1200, Co. Kerry,4 
"30. Beechwood Ave, Park Rd, Killarney, Co. Kerry",1050, Co. Kerry,3 
"31. Mountway, Ballyheigue, Co. Kerry",700, Co. Kerry,3 
"32. Fenit Atlantic Village, Fenit, Co. Kerry",685, Co. Kerry,3 
"33. Lassaboy, Castlemaine, Co. Kerry",950, Co. Kerry,3 
"34. O Kelly\'s Villas, Killarney, Killarney, Co. Kerry",900, Co. Kerry,2
"35. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"36. Lomanaugh, Sneem, Co. Kerry",625, Co. Kerry,3 
"37. Templenoe, Kenmare, Co. Kerry",975, Co. Kerry,3 
"38. Gortreagh Cottage, Fossa, Co. Kerry",700, Co. Kerry,2
"39. Main St., Killorglin, Co. Kerry",675, Co. Kerry,3
"40. Caherslee, Tralee, Co. Kerry",900, Co. Kerry,3 
"41. The Village, Lixnaw, Co. Kerry",750, Co. Kerry,3
"42. Termons Upper, Waterville, Co. Kerry",975, Co. Kerry,3 
"43. Ard Carraig, Kenmare, Co. Kerry",900, Co. Kerry,3 
"44. sunhill, Killorglin, Co. Kerry",800, Co. Kerry,4 
"45. Sunny Hill, Kenmare, Co. Kerry",800, Co. Kerry,3 
"46. 12 Dun an Oir, Groyne Killorglin, Killorglin, Co. Kerry",840, Co. Kerry,4 
"47. 24 Highfield Grove, Caherslee, Tralee, Co. Kerry",950, Co. Kerry,4 
"48. No 2 Flesk Grove, Castleisland, Co. Kerry",700, Co. Kerry,3 
"49. Abbeydorney Road, Tralee, Co. Kerry",750, Co. Kerry,3
"50. The Grove, Mounthawk, Tralee, Co. Kerry",1250, Co. Kerry,4 
"51. Cluain Ard Ballyvelly, Tralee, Co. Kerry",850, Co. Kerry,3 
"52. Rosehill, Firies, Killarney, Co. Kerry",750, Co. Kerry,2 
"53. 10 Caragh Village, Caragh Lake, Co. Kerry",750, Co. Kerry,3 
"54. SEAVIEW HOUSE, CURRAHEEN, Tralee, Co. Kerry",750, Co. Kerry,3 
"55. Kells, Glenbeigh, Co. Kerry",750, Co. Kerry,3 
"56. Baile An Tooreen, Killorglin, Co. Kerry",800, Co. Kerry,3 
"57. Laune View, Killorglin, Co. Kerry",400, Co. Kerry,
"58. Teachers Lodge Ownagarry, Killorglin, Co. Kerry",900, Co. Kerry,4 
"59. Ballinvosherig West, Tralee, Co. Kerry",900, Co. Kerry,4 
"60. 29 Langford St, Killorglin, Co. Kerry",700, Co. Kerry,3 
"61. School Road, Killorglin, Co. Kerry",750, Co. Kerry,3
"62. Caragh Glen, Caragh Lake, Killorglin, Co. Kerry",850, Co. Kerry,3 
"63. 12 Cluain Na Fhiaidh, Lispole, Dingle, Co. Kerry",850, Co. Kerry,3
"64. Ballycasheen Heights, Upper Park Road, Killarney, Co. Kerry",1200, Co. Kerry,5 
"65. 2 St. John's Court, Tralee, Co. Kerry",1000, Co. Kerry,3 
"66. willow court, Listowel, Co. Kerry",750, Co. Kerry,3 
"67. Lerrig South, Ardfert, Co. Kerry",950, Co. Kerry,4 
"68. Knockavota, Milltown, Co. Kerry",700, Co. Kerry,3
"69. Abbeylands, Milltown, Co. Kerry",800, Co. Kerry,3 
"70. Ardrinane, Anascaul, Co. Kerry",800, Co. Kerry,3 
"71. Ardmullen, Kenmare, Co. Kerry",1050, Co. Kerry,3 
"72. Shandrum, Kilgarvan, Co. Kerry",800, Co. Kerry,4 
"73. 20 The Brambles, Kit Aherne Road, Ballybunion, Co. Kerry",550, Co. Kerry,3 
"74. Beech Green, Caherdown Woods, Listowel, Listowel, Co. Kerry",800, Co. Kerry,3 
"75. Beech Green, Caherdown Woods, Listowel, Co. Kerry",850, Co. Kerry,3 
"1. Riverside, Portarlington, Co. Laois",1000, Co. Laois,3 
"2. 8 powerscourt Portlaoise, Portlaoise, Co. Laois",1100, Co. Laois,3 
"3. 13, The Hermitage, Borris Road, Portlaoise, Co. Laois",1100, Co. Laois,3
"4. the strand road, Ballickmoyler, Co. Laois",600, Co. Laois,
"5. Aghnaharna Court, Portlaoise, Co. Laois",1300, Co. Laois,4 
"6. Higgins Park, Fairgreen, Portlaoise, Co. Laois",900, Co. Laois,2 
"7. Castlegate, Portarlington, Co. Laois",1200, Co. Laois,4 
"8. New Inn, Emo, Co. Laois",2500, Co. Laois,5 
"9. Lake Grove, Kilminchy, Portlaoise, Co. Laois",1100, Co. Laois,4 
"10. Doire og,derry, Rosenallis, Co. Laois",900, Co. Laois,3 
"11. Na Cluain Mountrath, Mountrath, Co. Laois",875, Co. Laois,4 
"12. Rossvale, Mountmellick Road, Portlaoise, Co. Laois",1150, Co. Laois,4
"13. Rathevan Heights, Portlaoise, Co. Laois",1200, Co. Laois,4 
"14. 4 Ossory Court, Borris-in-Ossory, Co. Laois",900, Co. Laois,5 
"15. 44, lake drive, Kilminchy, Portlaoise, Co. Laoise, Portlaoise, Co. Laois",1000, Co. Laois,3 
"16. Radharc Na Sleibhte, Shannon Road, Mountrath, Co. Laois",900, Co. Laois,3 
"17. Rathevan Close, Portlaoise, Co. Laois",900, Co. Laois,2 
"18. Rossdarragh Glen, Rathevan, Portlaoise, Co. Laois",975, Co. Laois,3 
"19. The Sycamores, Kilnacourt Woods, Portarlington, Co. Laois",1100, Co. Laois,3 
"20. 63 Rinuccini, Portlaoise, Co. Laois",1250, Co. Laois,3 
"21. Capponellan, Durrow, Co. Laois",1100, Co. Laois,4 
"22. 24 Rath Gailine, Dublin Road, Portlaoise, Co. Laois",900, Co. Laois,2 
"23. 2 Grattan place, Portlaoise, Co. Laois",1150, Co. Laois,3 
"24. Clondarrig Court, Bellingham, Portlaoise, Co. Laois",1150, Co. Laois,3 
"25. Foxcroft Avenue, Portarlington, Co. Laois",1000, Co. Laois,3
"26. 25 Primrose Avenue, Esker Hills, Portlaoise, Co. Laois",1200, Co. Laois,4 
"27. Whitefields, Station Road, Portarlington, Co. Laois",800, Co. Laois,3 
